Entity,Code,Year,"Combined gross enrolment ratio for tertiary education, female","Combined gross enrolment ratio for tertiary education, male","Combined total net enrolment rate, secondary, male","Combined total net enrolment rate, secondary, female","Combined total net enrolment rate, primary, female","Combined total net enrolment rate, primary, male"
Liberia,LBR,1860,0,0.01,0.01,0,0.07,2.5
Liberia,LBR,1865,0,0.01,0.01,0,0.1,3.16
Liberia,LBR,1870,0,0.01,0.01,0,0.13,3.98
Liberia,LBR,1875,0,0.01,0.01,0,0.16,5.01
Liberia,LBR,1880,0,0.01,0.01,0,0.22,6.3
Liberia,LBR,1885,0,0.01,0.01,0,0.28,7.9
Liberia,LBR,1890,0,0.01,0.01,0,0.37,9.89
Liberia,LBR,1895,0,0.01,0.01,0,0.49,14.74
Liberia,LBR,1900,0,0.01,0.01,0,0.64,24.47
Liberia,LBR,1905,0,0.01,0.01,0,0.84,28.98
Liberia,LBR,1910,0,0.01,0.01,0,1.09,33.33
Liberia,LBR,1915,0,0.01,0.01,0,1.43,27.45
Liberia,LBR,1920,0,0.01,0.01,0,1.87,19.47
Liberia,LBR,1925,0,0.01,0.01,0,2.44,9.54
Liberia,LBR,1930,0,0.01,0.01,0,3.18,17.4
Liberia,LBR,1935,0,0.01,0.01,0,4.14,13.18
Liberia,LBR,1940,0,0.01,0.01,0,5.36,13.3
Liberia,LBR,1945,0,0.01,1.21,0.13,6.92,8.81
Liberia,LBR,1950,0,0.26,0.75,0.2,8.9,22.72
Liberia,LBR,1955,0,0.52,2.15,0.53,8.49,29.68
Liberia,LBR,1960,0.18,0.61,2.74,0.92,16.02,39.46
Liberia,LBR,1965,0.24,0.95,6.45,2.76,20.47,53.01
Liberia,LBR,1970,0.4,1.61,14.85,3.68,29.37,70.72
Liberia,LBR,1975,0.8,2.83,24.14,7.36,35.6,74.93
Liberia,LBR,1980,1.3,3.33,30.5,11.96,50.73,84.53
Liberia,LBR,2014,,,18.54192,15.34193,37.33524,39.40625
Liberia,LBR,2015,,,16.74498,14.61057,,
Liberia,LBR,2006,,,,,36.13472,36.03864
Liberia,LBR,2008,,,,,42.36552,45.17725
Liberia,LBR,2017,,,,,44.40058,44.11589
Libya,LBY,1992,13.98129,16.03578,,,,
Libya,LBY,1999,51.90462,52.36794,,,,
Libya,LBY,2000,48.20777,48.59326,,,,
Libya,LBY,2001,55.12979,52.28287,,,,
Libya,LBY,2002,61.70382,55.69057,,,,
Libya,LBY,2003,63.63853,57.49722,,,,
Libya,LBY,1820,0,0.01,0.01,0,0,0.01
Libya,LBY,1825,0,0.01,0.01,0,0,0.01
Libya,LBY,1830,0,0.01,0.01,0,0,0.01
Libya,LBY,1835,0,0.01,0.01,0,0,0.01
Libya,LBY,1840,0,0.01,0.01,0,0,0.02
Libya,LBY,1845,0,0.01,0.01,0,0.01,0.03
Libya,LBY,1850,0,0.01,0.01,0,0.01,0.04
Libya,LBY,1855,0,0.01,0.01,0,0.01,0.05
Libya,LBY,1860,0,0.01,0.01,0,0.01,0.08
Libya,LBY,1865,0,0.01,0.01,0,0.02,0.11
Libya,LBY,1870,0,0.01,0.01,0,0.03,0.15
Libya,LBY,1875,0,0.01,0.01,0,0.04,0.21
Libya,LBY,1880,0,0.01,0.01,0,0.05,0.29
Libya,LBY,1885,0,0.01,0.01,0,0.07,0.4
Libya,LBY,1890,0,0.01,0.01,0,0.09,0.56
Libya,LBY,1895,0,0.01,0.01,0,0.12,0.78
Libya,LBY,1900,0,0.01,0.01,0,0.17,1.09
Libya,LBY,1905,0,0.01,0.01,0,0.22,1.52
Libya,LBY,1910,0,0.01,0.01,0,0.3,2.12
Libya,LBY,1915,0,0.01,0.01,0,0.41,2.94
Libya,LBY,1920,0,0.01,0.01,0,0.56,4.08
Libya,LBY,1925,0,0.01,0.01,0,0.75,5.64
Libya,LBY,1930,0,0.01,0.01,0,1.02,7.77
Libya,LBY,1935,0,0.01,0.01,0,1.37,10.65
Libya,LBY,1940,0,0.01,0.01,0,1.85,14.5
Libya,LBY,1945,0,0.01,0.22,0,2.49,19.56
Libya,LBY,1950,0,0.01,0.51,0.01,3.34,26.08
Libya,LBY,1955,0.02,1.04,3.93,0.34,10.13,46.09
Libya,LBY,1960,0.04,2.69,15.19,0.17,19.03,70.69
Libya,LBY,1965,0.24,4,19.87,3.32,36.34,79.2
Libya,LBY,1970,0.7,5.31,28.15,6.74,70.32,99.99
Libya,LBY,1975,2.3,9.97,67.87,23.42,75.49,99.99
Libya,LBY,1980,4.3,11.72,85.92,27.47,80.66,99.99
Liechtenstein,LIE,2003,11.35496,29.80501,100,87.68667,,
Liechtenstein,LIE,2004,13.25864,35.74702,94.11765,89.68421,,
Liechtenstein,LIE,2005,14.02214,35.37736,,,,
Liechtenstein,LIE,2006,18.07116,41.59624,,,,
Liechtenstein,LIE,2007,20.15066,43.05816,,,,
Liechtenstein,LIE,2008,24.83537,48.07175,94.50331,86.72986,,
Liechtenstein,LIE,2009,22.52592,45.65603,97.91527,85.73351,,
Liechtenstein,LIE,2010,27.35761,44.3447,96.43329,85.8004,,
Liechtenstein,LIE,2011,29.93513,56.30324,99.0411,85.85724,,
Liechtenstein,LIE,2012,30.07246,54.37229,97.13896,87.20853,,
Liechtenstein,LIE,2014,24.14105,50.81227,,,90.11815,91.24473
Liechtenstein,LIE,2015,21.88919,44.84581,98.95251,84.22865,,
Liechtenstein,LIE,2016,24.75158,45.33092,98.71795,83.75706,,
Liechtenstein,LIE,2017,27.35507,43.63477,97.47292,74.38495,,
Liechtenstein,LIE,2018,27.59091,48.83721,,,,
Liechtenstein,LIE,2019,29.88403,52.74725,,,,
Liechtenstein,LIE,2020,31.74312,53.70892,,,,
Lithuania,LTU,1986,41.53629,22.02606,,,,
Lithuania,LTU,1989,28.8776,35.73689,,,,
Lithuania,LTU,1990,27.47351,38.66457,,,,
Lithuania,LTU,1992,33.1792,24.41726,,,,
Lithuania,LTU,1993,30.87327,21.95781,,,,
Lithuania,LTU,1994,30.70036,21.17778,,,,
Lithuania,LTU,1995,31.11463,21.63033,81.51449,84.71006,,
Lithuania,LTU,1996,34.36088,22.77293,,,,
Lithuania,LTU,1997,38.89268,26.19366,,,,
Lithuania,LTU,1998,47.03553,30.45634,88.69846,90.11215,94.5456,95.42701
Lithuania,LTU,1999,54.05251,35.37418,88.72242,89.67073,,
Lithuania,LTU,2000,61.89936,40.19764,90.60384,91.3123,,
Lithuania,LTU,2001,69.81631,45.2944,92.26094,93.19705,,
Lithuania,LTU,2002,77.30593,49.21586,94.46682,94.49913,,
Lithuania,LTU,2003,84.97884,54.77415,96.49306,96.28332,95.18639,95.58882
Lithuania,LTU,2004,91.51045,58.87368,97.23039,97.79987,,
Lithuania,LTU,2005,97.53856,62.51665,98.38644,98.83965,,
Lithuania,LTU,2006,100.45186,65.0341,99.3052,100,,
Lithuania,LTU,2007,100.37218,65.10649,,,,
Lithuania,LTU,2008,104.03379,67.91034,,,,
Lithuania,LTU,2009,107.20506,71.78382,96.46758,98.05013,,
Lithuania,LTU,2010,104.55157,69.15929,96.64158,97.33785,,
Lithuania,LTU,2011,101.42798,67.44063,97.18822,97.43288,,
Lithuania,LTU,2012,95.52589,64.72169,97.01937,97.0619,,
Lithuania,LTU,2013,88.28057,59.56825,97.53165,97.38504,,
Lithuania,LTU,2014,84.18322,57.38664,97.6126,97.5809,,
Lithuania,LTU,2015,82.67658,57.52591,97.56561,97.43572,,
Lithuania,LTU,2016,82.54948,60.1374,97.61397,97.42968,,
Lithuania,LTU,2017,84.00104,61.4016,98.49294,98.3545,,
Lithuania,LTU,2018,85.70255,62.43534,,,,
Lithuania,LTU,2019,84.4992,60.30649,,,,
Lithuania,LTU,2020,84.03286,58.44114,,,,
Low-income countries,,1985,3.38037,6.87548,,,41.25202,57.77748
Low-income countries,,1986,3.50124,7.09492,,,41.48309,57.48305
Low-income countries,,1987,3.5325,7.10045,,,40.72161,56.65362
Low-income countries,,1988,3.60061,7.24445,,,41.20792,56.47697
Low-income countries,,1989,3.57125,7.21691,,,40.94381,55.35074
Low-income countries,,1990,3.59914,7.14268,,,40.1761,54.09734
Low-income countries,,1991,3.53554,7.05123,,,41.80602,54.86361
Low-income countries,,1992,3.44108,6.82838,21.08537,15.76074,41.33829,53.51908
Low-income countries,,1993,3.36425,6.60889,20.97949,15.57123,41.27359,53.11782
Low-income countries,,1994,3.16769,6.22666,21.29584,15.47601,42.52779,53.9611
Low-income countries,,1995,3.00419,5.93072,21.90584,15.93693,44.54874,56.25856
Low-income countries,,1996,2.87826,5.65358,22.03123,16.14427,44.52156,56.55354
Low-income countries,,1997,2.79325,5.47644,21.92206,16.12005,47.49886,59.20516
Low-income countries,,1998,2.81383,5.5746,22.65442,16.82243,47.98481,59.13677
Low-income countries,,1999,2.85874,5.66104,22.82332,17.01113,48.32057,58.30215
Low-income countries,,2000,3.07144,5.92691,23.90375,17.84554,50.66129,60.49339
Low-income countries,,2001,3.25286,6.24848,24.68033,18.44718,53.01202,62.80129
Low-income countries,,2002,3.48058,6.4667,25.8845,19.29506,57.2739,66.38194
Low-income countries,,2003,3.55308,6.73398,27.48508,20.92194,,
Low-income countries,,2004,3.83704,7.12116,28.80116,21.90672,,
Low-income countries,,2005,4.1628,7.56268,29.97463,23.02294,,
Low-income countries,,2006,4.58404,8.00413,31.54751,24.18954,,
Low-income countries,,2007,4.77404,8.4741,32.41725,25.16454,,
Low-income countries,,2008,5.13233,9.11754,34.09588,26.71067,,
Low-income countries,,2009,5.58368,9.85495,34.78683,27.67069,74.90432,81.38185
Low-income countries,,2010,5.99632,10.5338,35.71122,29.03108,,
Low-income countries,,2011,6.20671,10.61636,36.5166,30.28114,,
Low-income countries,,2012,6.64445,10.86535,37.07681,31.25175,,
Low-income countries,,2013,6.72531,11.01692,35.63686,30.32438,,
Low-income countries,,2014,7.01226,11.36734,35.89404,30.67395,,
Low-income countries,,2015,7.05887,11.29491,36.52726,31.42483,78.10684,83.26193
Low-income countries,,2016,7.02156,11.11444,36.09562,30.64733,78.33798,83.41102
Low-income countries,,2017,7.0377,11.11719,36.10381,30.87281,,
Low-income countries,,2018,7.05797,11.15322,36.1417,30.97367,,
Low-income countries,,2019,7.11963,11.1557,,,,
Low-income countries,,2020,7.21411,11.27016,,,,
Lower-middle-income countries,,1985,5.83704,9.03117,,,66.11699,81.97939
Lower-middle-income countries,,1986,5.77827,9.07873,,,66.62846,82.09599
Lower-middle-income countries,,1987,5.93921,9.40598,,,65.90043,81.89154
Lower-middle-income countries,,1988,5.85003,8.76698,,,67.28677,82.64579
Lower-middle-income countries,,1989,6.05673,8.97217,,,68.89502,83.2151
Lower-middle-income countries,,1990,6.18071,9.06281,,,67.79542,82.43269
Lower-middle-income countries,,1991,6.31171,9.01515,,,68.42889,82.56699
Lower-middle-income countries,,1992,6.35635,8.98316,,,68.92171,82.66633
Lower-middle-income countries,,1993,6.44055,8.9884,,,70.31151,82.97772
Lower-middle-income countries,,1994,6.5712,9.128,,,71.54919,83.25878
Lower-middle-income countries,,1995,6.7772,9.33152,,,71.06154,82.69375
Lower-middle-income countries,,1996,7.28167,10.02359,,,71.28039,82.20628
Lower-middle-income countries,,1997,7.85372,10.54056,,,71.4842,81.91265
Lower-middle-income countries,,1998,8.54766,11.14524,,,71.32036,81.56311
Lower-middle-income countries,,1999,9.45203,11.88583,43.44949,36.36152,72.16595,81.50055
Lower-middle-income countries,,2000,10.01623,12.46615,44.56588,37.52671,73.67382,82.19527
Lower-middle-income countries,,2001,10.31869,12.79618,44.60337,38.53731,74.19937,82.10421
Lower-middle-income countries,,2002,10.9509,13.04032,45.42052,40.01771,74.48508,81.62245
Lower-middle-income countries,,2003,11.23976,13.52589,46.66862,41.87168,78.80187,82.14942
Lower-middle-income countries,,2004,11.65858,14.09533,47.83838,43.01751,80.18948,83.30581
Lower-middle-income countries,,2005,12.18906,14.25378,48.64878,43.98605,81.30851,84.24638
Lower-middle-income countries,,2006,12.98413,14.7124,49.5757,45.25852,82.30095,84.89826
Lower-middle-income countries,,2007,14.00564,16.03721,51.47186,47.2152,84.06766,86.97357
Lower-middle-income countries,,2008,15.41111,17.59317,52.4789,48.70133,84.17619,85.93181
Lower-middle-income countries,,2009,16.20109,18.56089,52.02336,49.10457,84.71574,85.65527
Lower-middle-income countries,,2010,17.39883,19.99971,53.46305,51.31839,85.1884,85.92157
Lower-middle-income countries,,2011,19.88187,22.61777,54.78844,53.42572,85.34961,85.53154
Lower-middle-income countries,,2012,21.79633,23.22068,55.65607,55.10399,85.4769,86.41199
Lower-middle-income countries,,2013,22.35156,22.94801,57.17299,56.63724,85.45898,86.57797
Lower-middle-income countries,,2014,23.79079,23.77946,57.47975,57.06014,85.54304,87.22504
Lower-middle-income countries,,2015,24.70114,24.8136,57.68747,57.52835,85.29273,87.34904
Lower-middle-income countries,,2016,25.19008,24.78383,58.29042,58.23183,85.53292,87.85405
Lower-middle-income countries,,2017,25.57988,24.8862,59.50636,59.64078,85.46826,87.744
Lower-middle-income countries,,2018,25.98657,24.86197,60.08144,59.73422,85.53799,88.21263
Lower-middle-income countries,,2019,27.05669,25.23934,,,,
Lower-middle-income countries,,2020,27.72044,25.5816,,,,
Luxembourg,LUX,1985,1.96692,3.78674,,,,
Luxembourg,LUX,1986,1.78755,3.41986,66.97718,68.02655,82.38878,81.19807
Luxembourg,LUX,1987,1.49388,3.37417,66.0945,67.93673,79.43545,77.79096
Luxembourg,LUX,2001,11.01113,9.44237,77.52542,83.96892,96.25154,95.71252
Luxembourg,LUX,2003,13.28258,11.13781,77.69648,82.62124,95.19081,94.65983
Luxembourg,LUX,2006,11.00372,9.69927,81.47715,85.59362,96.99142,96.0896
Luxembourg,LUX,2008,10.40831,10.79994,83.69655,86.34248,96.4472,95.17416
Luxembourg,LUX,2010,19.22441,17.33155,85.17158,88.45178,93.74643,91.78827
Luxembourg,LUX,2012,20.68606,18.22904,84.31199,87.61998,93.1884,92.75879
Luxembourg,LUX,2015,20.82938,18.78822,82.56741,86.40325,95.07074,94.76454
Luxembourg,LUX,2016,20.63326,18.56349,83.0243,86.34294,,
Luxembourg,LUX,2017,20.1493,18.21811,82.02628,85.22662,,
Luxembourg,LUX,2018,19.96398,17.30396,,,,
Luxembourg,LUX,2019,19.85625,17.09316,,,,
Luxembourg,LUX,2020,20.96482,17.54272,,,,
Luxembourg,LUX,1820,0,0.01,0.01,0,0.2,0.21
Luxembourg,LUX,1825,0,0.01,0.01,0,0.25,0.26
Luxembourg,LUX,1830,0,0.01,0.01,0,0.32,0.34
Luxembourg,LUX,1835,0,0.01,0.01,0,0.41,0.43
Luxembourg,LUX,1840,0,0.01,0.01,0,0.53,0.55
Luxembourg,LUX,1845,0,0.01,0.01,0,0.68,0.7
Luxembourg,LUX,1850,0,0.01,0.01,0,0.86,0.9
Luxembourg,LUX,1855,0,0.01,0.01,0,1.1,1.14
Luxembourg,LUX,1860,0,0.01,0.01,0,1.4,1.46
Luxembourg,LUX,1865,0,0.01,0.01,0,1.79,1.86
Luxembourg,LUX,1870,0,0.01,0.01,0,2.27,2.36
Luxembourg,LUX,1875,0,0.01,0.01,0,3.43,2.54
Luxembourg,LUX,1880,0,0.01,0.01,0,4.1,3.42
Luxembourg,LUX,1885,0,0.01,0.01,0,4.9,4.58
Luxembourg,LUX,1890,0,0.01,0.01,0,5.85,6.07
Luxembourg,LUX,1895,0,0.01,0.01,0,7.78,4.12
Luxembourg,LUX,1900,0,0.01,0.01,0,9.71,7.67
Luxembourg,LUX,1905,0,0.01,0.01,0,11.65,5.58
Luxembourg,LUX,1910,0,0.01,0.01,0,13.58,8.91
Luxembourg,LUX,1915,0,0.01,3.05,0.04,15.51,8.42
Luxembourg,LUX,1920,0,0.01,2.97,0.06,17.44,16.13
Luxembourg,LUX,1925,0,0.01,2.96,0.09,19.38,20.17
Luxembourg,LUX,1930,0,0.01,5.97,0.13,35.46,29.62
Luxembourg,LUX,1935,0,0.01,9.49,0.21,51.54,54.26
Luxembourg,LUX,1940,0,0.01,14.53,0.29,67.63,72.04
Luxembourg,LUX,1945,0,0.01,15.85,4.42,83.71,86.11
Luxembourg,LUX,1950,0,0.39,16.07,7.97,99.8,99.99
Luxembourg,LUX,1955,0.07,0.25,15.22,8.45,94.63,91.92
Luxembourg,LUX,1960,0.39,0.99,31.25,20.97,97.31,99.99
Luxembourg,LUX,1965,0.71,4.96,42.32,33.48,100,99.99
Luxembourg,LUX,1970,1.03,2.14,47.96,46,96,90.77
Luxembourg,LUX,1975,1.36,2.42,56,56,92,92
Luxembourg,LUX,1980,1.68,3.32,53.04,59,93,64.37
Luxembourg,LUX,1988,,,59.30497,62.72063,86.13674,83.72002
Luxembourg,LUX,1996,,,66.73759,72.18904,,
Luxembourg,LUX,1997,,,66.6137,72.22436,,
Luxembourg,LUX,1999,,,81.71345,86.34074,97.13656,95.21771
Luxembourg,LUX,2000,,,81.54253,86.45438,96.74894,94.96108
Luxembourg,LUX,2002,,,77.39832,82.71069,96.2528,95.96309
Luxembourg,LUX,2004,,,77.3883,82.14701,95.92661,95.34135
Luxembourg,LUX,2005,,,80.40125,85.63554,96.7155,95.81064
Luxembourg,LUX,2007,,,82.56334,85.78138,97.01571,96.25208
Luxembourg,LUX,2011,,,84.74282,88.29036,93.12443,91.07523
Luxembourg,LUX,2013,,,84.33443,87.16007,93.35035,92.16062
Luxembourg,LUX,2014,,,83.21592,86.82422,93.47321,93.21925
Macao,MAC,1989,19.5932,41.7182,,,,
Macao,MAC,1990,21.15907,48.04264,44.88743,49.80246,90.59976,89.95119
Macao,MAC,1991,20.22992,37.23014,,,,
Macao,MAC,1992,20.95855,35.09983,54.68931,57.96687,85.30534,85.56491
Macao,MAC,1993,20.61159,33.78876,,,,
Macao,MAC,1994,19.71212,29.21763,,,,
Macao,MAC,1997,26.25599,34.37979,,,,
Macao,MAC,1999,23.32815,36.4828,62.41335,68.26462,87.72635,86.88169
Macao,MAC,2000,25.01127,31.12152,66.0109,71.89039,86.58564,86.27911
Macao,MAC,2001,38.50571,62.0155,67.75308,74.64973,84.29258,83.93291
Macao,MAC,2002,44.1611,88.05694,68.31494,72.40363,84.30564,85.18951
Macao,MAC,2003,51.64261,99.79064,69.25057,70.86169,84.51812,85.07358
Macao,MAC,2004,48.9961,79.16868,70.13279,69.29429,84.48357,85.99637
Macao,MAC,2005,44.20862,65.77501,70.22933,68.42639,84.73282,86.0897
Macao,MAC,2006,43.1276,57.67155,69.94703,67.8951,85.29845,84.94694
Macao,MAC,2007,44.32935,52.26534,69.22445,68.12021,86.02394,86.23418
Macao,MAC,2008,46.21962,51.78376,68.51573,68.34771,85.93676,86.05397
Macao,MAC,2009,51.69932,56.4908,69.16717,70.65692,84.96542,83.88795
Macao,MAC,2010,54.09354,56.08768,72.25076,72.59098,84.70891,82.74966
Macao,MAC,2011,58.11605,58.68014,74.60939,74.90167,85.41529,83.64389
Macao,MAC,2012,56.65824,46.40112,74.18151,75.96144,86.41172,84.57451
Macao,MAC,2013,64.68257,51.69969,74.08331,76.66443,88.04406,85.92678
Macao,MAC,2014,72.97984,57.03205,74.98871,77.14902,91.62031,89.87165
Macao,MAC,2015,80.82486,62.05926,76.21194,79.37816,94.16858,93.88014
Macao,MAC,2016,89.56997,67.4286,79.58574,83.97504,97.01576,96.46675
Macao,MAC,2017,96.16884,73.66149,82.58633,86.30034,96.92808,96.65402
Macao,MAC,2018,104.46099,77.42853,84.55769,88.4108,96.39243,96.39843
Macao,MAC,2019,115.81184,85.10347,,,,
Macao,MAC,2020,130.49245,96.602,,,,
Macao,MAC,2021,152.6569,113.41729,,,,
Madagascar,MDG,1986,3.0814,4.98072,,,,
Madagascar,MDG,1987,2.91771,4.25566,,,,
Madagascar,MDG,1989,3.04356,4.05703,,,64.85995,66.54665
Madagascar,MDG,1990,2.99528,3.90028,,,63.84127,64.66574
Madagascar,MDG,1991,2.88493,3.56114,,,,
Madagascar,MDG,1994,2.56321,3.31455,,,,
Madagascar,MDG,1995,2.15283,2.59092,,,57.54389,51.88875
Madagascar,MDG,1996,1.97412,2.42788,,,56.99923,56.84055
Madagascar,MDG,1997,1.77731,2.17469,,,,
Madagascar,MDG,1998,2.00961,2.40488,,,,
Madagascar,MDG,1999,1.96436,2.32572,,,64.84195,64.39331
Madagascar,MDG,2000,2.01636,2.32496,,,66.44846,65.86288
Madagascar,MDG,2001,1.84922,2.20208,,,67.5996,66.98003
Madagascar,MDG,2002,1.87118,2.24164,,,68.30172,67.70315
Madagascar,MDG,2003,2.02831,2.43021,,,77.78632,77.65787
Madagascar,MDG,2004,2.44628,2.71154,,,,
Madagascar,MDG,2005,2.52183,2.82952,17.10685,17.49195,,
Madagascar,MDG,2006,2.67833,3.07025,,,,
Madagascar,MDG,2007,3.07924,3.47283,21.75168,21.8651,,
Madagascar,MDG,2008,3.09257,3.46036,22.78553,23.8045,,
Madagascar,MDG,2009,3.31752,3.67245,25.08506,24.79048,,
Madagascar,MDG,2010,3.50057,3.83985,,,,
Madagascar,MDG,2011,3.91773,4.22524,29.95035,29.92304,,
Madagascar,MDG,2012,3.96282,4.32107,30.84303,31.1439,,
Madagascar,MDG,2013,4.15512,4.43307,,,,
Madagascar,MDG,2014,4.61272,5.02548,30.46117,31.56835,,
Madagascar,MDG,2015,4.56489,5.0488,29.43763,31.1388,,
Madagascar,MDG,2016,4.62497,5.02708,29.23403,31.06385,,
Madagascar,MDG,2017,5.09647,5.47349,27.95657,30.28809,,
Madagascar,MDG,2018,5.21415,5.48737,28.66958,31.03119,,
Madagascar,MDG,2020,5.43273,5.62195,,,,
Malawi,MWI,1985,0.21451,0.72603,,,,
Malawi,MWI,1986,0.21675,0.70966,,,,
Malawi,MWI,1987,0.23923,0.70161,,,,
Malawi,MWI,1988,0.22257,0.68062,,,,
Malawi,MWI,1989,0.18703,0.74699,,,,
Malawi,MWI,1990,0.28968,0.80687,,,,
Malawi,MWI,1991,0.29424,0.82563,,,,
Malawi,MWI,1992,0.2996,0.82269,,,,
Malawi,MWI,1993,0.27329,0.85786,,,,
Malawi,MWI,1994,0.32077,0.86613,,,,
Malawi,MWI,1995,0.3479,0.83116,,,,
Malawi,MWI,1996,0.36373,0.84443,,,,
Malawi,MWI,1999,0.17579,0.46718,33.72671,26.10326,,
Malawi,MWI,2000,0.19284,0.51317,35.46582,25.9745,,
Malawi,MWI,2002,0.24638,0.60816,29.53776,23.65537,,
Malawi,MWI,2004,0.35796,0.6697,26.28553,22.06605,,
Malawi,MWI,2005,0.3451,0.64733,25.254,21.67129,,
Malawi,MWI,2006,0.33923,0.68845,26.22692,23.5991,,
Malawi,MWI,2007,0.3324,0.67622,26.71083,23.63527,97.08693,91.94948
Malawi,MWI,2010,0.53521,0.90259,29.879,28.37883,,
Malawi,MWI,2011,0.63539,1.01835,30.8985,29.23264,,
Malawi,MWI,2012,0.68698,1.01401,31.67723,29.2454,,
Malawi,MWI,2014,0.74156,0.93766,34.03077,33.05665,,
Malawi,MWI,2015,0.88543,0.75043,34.53697,33.95577,,
Malawi,MWI,2018,1.28562,2.16699,33.7171,34.76096,,
Malawi,MWI,1820,0,0.01,0.01,0,0,0.01
Malawi,MWI,1825,0,0.01,0.01,0,0,0.01
Malawi,MWI,1830,0,0.01,0.01,0,0,0.01
Malawi,MWI,1835,0,0.01,0.01,0,0,0.01
Malawi,MWI,1840,0,0.01,0.01,0,0,0.01
Malawi,MWI,1845,0,0.01,0.01,0,0,0.01
Malawi,MWI,1850,0,0.01,0.01,0,0,0.01
Malawi,MWI,1855,0,0.01,0.01,0,0,0.01
Malawi,MWI,1860,0,0.01,0.01,0,0.01,0.02
Malawi,MWI,1865,0,0.01,0.01,0,0.02,0.05
Malawi,MWI,1870,0,0.01,0.01,0,0.05,0.11
Malawi,MWI,1875,0,0.01,0.01,0,0.09,0.21
Malawi,MWI,1880,0,0.01,0.01,0,0.16,0.37
Malawi,MWI,1885,0,0.01,0.01,0,0.26,0.63
Malawi,MWI,1890,0,0.01,0.01,0,0.43,1.04
Malawi,MWI,1895,0,0.01,0.01,0,0.7,1.69
Malawi,MWI,1900,0,0.01,0.01,0,1.1,2.69
Malawi,MWI,1905,0,0.01,0.01,0,1.72,4.22
Malawi,MWI,1910,0,0.01,0.01,0,2.65,6.49
Malawi,MWI,1915,0,0.01,0.01,0,4.03,9.82
Malawi,MWI,1920,0,0.01,0.01,0,6.05,14.56
Malawi,MWI,1925,0,0.01,0.01,0,8.93,21.05
Malawi,MWI,1930,0,0.01,0.01,0,12.95,29.5
Malawi,MWI,1935,0,0.01,0.01,0,18.35,39.82
Malawi,MWI,1940,0,0.01,0.01,0,25.29,51.45
Malawi,MWI,1945,0,0.01,0.05,0,33.7,63.37
Malawi,MWI,1950,0,0.01,0.12,0.01,43.23,77.6
Malawi,MWI,1955,0,0.01,1,0.15,40.09,77.73
Malawi,MWI,1960,0,0.01,0.83,0.2,33.75,63.98
Malawi,MWI,1965,0,0.01,1.36,0.67,24,39.96
Malawi,MWI,1970,0.1,0.52,1.99,0.67,19.5,46.19
Malawi,MWI,1975,0.1,0.94,2.71,1.33,33,47.37
Malawi,MWI,1980,0.4,1.03,2.71,1.33,39,49.13
Malawi,MWI,2001,,,30.67432,24.5936,,
Malawi,MWI,2008,,,28.74861,25.88,,
Malawi,MWI,2009,,,28.80811,26.67388,,
Malawi,MWI,2013,,,33.84789,31.64016,,
Malawi,MWI,2016,,,33.71403,32.20138,,
Malaysia,MYS,1985,5.20425,6.21818,,,,
Malaysia,MYS,1988,6.16101,8.56189,,,,
Malaysia,MYS,1989,5.6367,7.54543,,,,
Malaysia,MYS,1998,22.33878,20.96069,73.19394,79.31866,95.5427,96.01229
Malaysia,MYS,1999,22.80255,22.43107,73.08513,78.40348,94.89175,96.30705
Malaysia,MYS,2000,26.36006,24.88437,72.29703,78.43881,98.51642,98.31853
Malaysia,MYS,2001,27.51778,22.54417,72.31639,78.30474,97.85567,97.77546
Malaysia,MYS,2002,30.74564,24.25016,71.64465,77.85817,96.5787,96.60188
Malaysia,MYS,2003,35.69304,25.70447,76.09422,84.73717,97.08177,97.10396
Malaysia,MYS,2004,33.9265,26.28801,76.84702,85.11847,99.439,99.31498
Malaysia,MYS,2005,31.89058,24.09587,74.09832,79.89456,99.71313,99.47943
Malaysia,MYS,2006,31.92911,25.05311,75.25728,81.8068,96.7945,94.10353
Malaysia,MYS,2007,34.41834,25.82297,72.20798,76.86121,96.08308,94.19688
Malaysia,MYS,2008,38.40127,28.74731,71.77356,76.54197,95.26292,94.88367
Malaysia,MYS,2009,40.58598,30.67694,71.54958,76.588,97.34764,94.47652
Malaysia,MYS,2010,42.99131,31.37361,71.90541,76.90315,96.37475,96.09972
Malaysia,MYS,2011,41.412983,31.154358,71.43447,77.05669,97.61091,96.5451
Malaysia,MYS,2012,43.287426,32.22861,73.30333,78.35515,98.90222,98.20678
Malaysia,MYS,2013,45.21575,33.24597,73.7256,78.93621,,
Malaysia,MYS,2014,45.43081,33.887268,71.9294,77.54029,99.8099,99.97004
Malaysia,MYS,2015,51.66175,39.83598,,,,
Malaysia,MYS,2016,50.57597,43.150455,70.13829,76.86952,,
Malaysia,MYS,2017,47.066387,40.54763,71.36837,77.62036,,
Malaysia,MYS,2018,49.854656,40.663494,69.18652,75.42821,,
Malaysia,MYS,2019,48.742928,37.710224,,,,
Malaysia,MYS,2020,48.437527,37.04531,,,,
Malaysia,MYS,1820,0,0.01,0.01,0,0.02,0.06
Malaysia,MYS,1825,0,0.01,0.01,0,0.03,0.09
Malaysia,MYS,1830,0,0.01,0.01,0,0.04,0.12
Malaysia,MYS,1835,0,0.01,0.01,0,0.06,0.16
Malaysia,MYS,1840,0,0.01,0.01,0,0.08,0.23
